LOAN_ID,LOAN_AMNT,FUNDED_AMNT,TERM,INT_RATE,INSTALLMENT,GRADE,SUB_GRADE,EMP_TITLE,EMP_LENGTH_YEARS,HOME_OWNERSHIP,ANNUAL_INC,VERIFICATION_STATUS,ISSUE_DATE_PARSED,LOAN_STATUS,PYMNT_PLAN,PURPOSE,TITLE,ZIP_CODE,ADDR_STATE,DTI,DELINQ_2YRS,EARLIEST_CR_LINE,INQ_LAST_6MTHS,MTHS_SINCE_LAST_DELINQ,MTHS_SINCE_LAST_RECORD,OPEN_ACC,REVOL_BAL,REVOL_UTIL,TOTAL_ACC,TOTAL_PYMNT,MTHS_SINCE_LAST_MAJOR_DEROG,TOT_CUR_BAL,ISSUE_MONTH,ISSUE_YEAR
139624039,15000.0,15000.0,36 ,18.94%,549.39,D,D2,Janitor,10,RENT,35000.0,Not Verified,2018-09-01T00:00:00.000Z,ok,false,debt_consolidation,Debt consolidation,972xx,OR,6.21,0.0,01-Jun-2004,1.0,,,5.0,9630.0,52.1,18.0,7191.65,,110345.0,9,2018
139015394,10000.0,10000.0,36 ,11.06%,327.68,B,B3,HOUSEKEEPER,4,OWN,23576.0,Source Verified,2018-09-01T00:00:00.000Z,ok,false,credit_card,Credit card refinancing,719xx,AR,11.56,0.0,01-May-2006,0.0,25.0,,6.0,7066.0,64.2,11.0,1959.94,25.0,7066.0,9,2018
138784196,10000.0,10000.0,36 ,8.46%,315.5,A,A5,Factory Focus Manager,2,OWN,103000.0,Not Verified,2018-08-01T00:00:00.000Z,ok,false,debt_consolidation,Debt consolidation,670xx,KS,10.76,1.0,01-Jun-1997,0.0,21.0,,9.0,2294.0,17.5,25.0,1881.25,21.0,36349.0,8,2018
138448040,5000.0,5000.0,36 ,6.11%,152.36,A,A1,Sales Representative,10,OWN,48000.0,Not Verified,2018-08-01T00:00:00.000Z,ok,false,credit_card,Credit card refinancing,856xx,AZ,4.55,1.0,01-Dec-2011,0.0,14.0,,8.0,4977.0,38.3,9.0,1064.82,,5073.0,8,2018
139302139,7500.0,7500.0,36 ,10.47%,243.67,B,B2,super relief operater,10,MORTGAGE,98000.0,Not Verified,2018-08-01T00:00:00.000Z,ok,false,debt_consolidation,Debt consolidation,530xx,WI,2.2,0.0,01-Mar-1996,0.0,,77.0,6.0,4915.0,35.6,15.0,1701.33,,99887.0,8,2018
138946022,29500.0,29500.0,60 ,15.02%,702.12,C,C3,Registered Nurse,5,RENT,70000.0,Not Verified,2018-08-01T00:00:00.000Z,ok,false,debt_consolidation,Debt consolidation,985xx,WA,19.06,0.0,01-May-2009,0.0,34.0,,11.0,7525.0,20.3,20.0,4890.22,,35780.0,8,2018
138627352,8250.0,8250.0,36 ,7.84%,257.92,A,A4,,1,MORTGAGE,65000.0,Not Verified,2018-08-01T00:00:00.000Z,ok,false,credit_card,Credit card refinancing,152xx,PA,2.95,0.0,01-Aug-2004,0.0,,,5.0,4856.0,50.1,9.0,1798.25,,157303.0,8,2018
138695579,10500.0,10500.0,60 ,11.55%,231.19,B,B4,Digital project coordinator,10,MORTGAGE,75000.0,Not Verified,2018-08-01T00:00:00.000Z,ok,false,debt_consolidation,Debt consolidation,973xx,OR,15.39,0.0,01-Aug-1987,1.0,35.0,,11.0,7948.0,50.0,19.0,1410.72,,237078.0,8,2018
138349609,38000.0,38000.0,60 ,10.47%,816.21,B,B2,Teacher,10,MORTGAGE,55000.0,Source Verified,2018-08-01T00:00:00.000Z,ok,false,credit_card,Credit card refinancing,488xx,MI,18.42,1.0,01-Jul-1990,1.0,18.0,,10.0,22999.0,33.8,34.0,5691.37,54.0,57081.0,8,2018
138733702,12000.0,12000.0,36 ,7.84%,375.16,A,A4,National Trauma Business Manager,4,MORTGAGE,104000.0,Source Verified,2018-08-01T00:00:00.000Z,ok,false,debt_consolidation,Debt consolidation,078xx,NJ,14.9,1.0,01-May-2006,0.0,13.0,,11.0,19219.0,39.1,21.0,2620.89,31.0,403579.0,8,2018
138489449,10000.0,10000.0,36 ,24.37%,394.28,E,E2,supervisor,1,RENT,52000.0,Verified,2018-08-01T00:00:00.000Z,ok,false,house,Home buying,290xx,SC,23.26,0.0,01-Mar-2015,0.0,,,7.0,9738.0,81.2,8.0,2746.42,,25552.0,8,2018
138835536,23000.0,23000.0,36 ,14.47%,791.35,C,C2,,,MORTGAGE,84000.0,Not Verified,2018-09-01T00:00:00.000Z,ok,false,debt_consolidation,Debt consolidation,359xx,AL,33.57,0.0,01-Dec-1988,0.0,48.0,,17.0,38109.0,63.3,28.0,4729.61,48.0,65736.0,9,2018
139406283,1000.0,1000.0,36 ,16.91%,35.61,C,C5,CSR,10,RENT,39000.0,Verified,2018-09-01T00:00:00.000Z,ok,false,debt_consolidation,Debt consolidation,551xx,MN,34.09,0.0,01-Jul-2006,0.0,,107.0,6.0,5897.0,62.1,9.0,211.78,,27342.0,9,2018
139297814,3300.0,3300.0,36 ,7.84%,103.17,A,A4,Sales Contractor,2,RENT,80000.0,Verified,2018-08-01T00:00:00.000Z,ok,false,debt_consolidation,Debt consolidation,334xx,FL,13.8,0.0,01-Dec-1997,0.0,,,9.0,9083.0,21.9,26.0,619.64,,35906.0,8,2018
139310730,3500.0,3500.0,36 ,14.47%,120.43,C,C2,,,RENT,9000.0,Not Verified,2018-08-01T00:00:00.000Z,ok,false,debt_consolidation,Debt consolidation,637xx,MO,18.0,0.0,01-Sep-2006,0.0,,,18.0,3293.0,9.0,30.0,840.2,,47584.0,8,2018
138838604,30000.0,30000.0,36 ,12.73%,1006.93,B,B5,SERVICE ADVISOR,1,RENT,70000.0,Source Verified,2018-08-01T00:00:00.000Z,ok,false,moving,Moving and relocation,328xx,FL,33.88,0.0,01-Jul-2000,0.0,,,16.0,20754.0,33.4,24.0,7027.29,,54804.0,8,2018
139015960,10000.0,10000.0,60 ,19.92%,264.5,D,D3,service technician,10,OWN,73000.0,Not Verified,2018-08-01T00:00:00.000Z,ok,false,debt_consolidation,Debt consolidation,260xx,WV,16.88,0.0,01-Jan-1999,1.0,68.0,,7.0,11136.0,68.7,20.0,1840.43,,44760.0,8,2018
139007571,3000.0,3000.0,36 ,11.55%,99.0,B,B4,Registered Nurse,2,MORTGAGE,65000.0,Not Verified,2018-08-01T00:00:00.000Z,ok,false,major_purchase,Major purchase,298xx,SC,26.05,0.0,01-Sep-1999,0.0,25.0,,10.0,748.0,11.5,37.0,689.15,,201595.0,8,2018
137575068,12000.0,12000.0,36 ,14.47%,412.88,C,C2,Probation Officer,10,MORTGAGE,57000.0,Source Verified,2018-08-01T00:00:00.000Z,ok,false,credit_card,Credit card refinancing,800xx,CO,23.39,0.0,01-Aug-2001,0.0,42.0,82.0,14.0,6653.0,57.4,38.0,2515.87,,334661.0,8,2018
138817871,9600.0,9600.0,36 ,15.02%,332.89,C,C3,Property Manager,10,RENT,93597.0,Source Verified,2018-08-01T00:00:00.000Z,ok,false,other,Other,928xx,CA,24.59,0.0,01-Feb-2006,0.0,,94.0,14.0,34344.0,57.8,19.0,2322.22,,69370.0,8,2018
138031114,8000.0,8000.0,36 ,14.47%,275.26,C,C2,Tradesman,2,RENT,35000.0,Not Verified,2018-08-01T00:00:00.000Z,incident,false,debt_consolidation,Debt consolidation,334xx,FL,25.31,0.0,01-Dec-1999,2.0,,29.0,5.0,7313.0,79.5,9.0,1369.87,,36530.0,8,2018
138576274,15000.0,15000.0,60 ,10.47%,322.19,B,B2,employee,2,MORTGAGE,54000.0,Not Verified,2018-08-01T00:00:00.000Z,ok,false,other,Other,023xx,MA,25.42,0.0,01-Jan-1990,0.0,,,10.0,14991.0,24.9,22.0,2237.88,,174274.0,8,2018
138509700,10000.0,10000.0,60 ,26.31%,301.25,E,E4,Accounts Payable Manager,10,RENT,62000.0,Not Verified,2018-08-01T00:00:00.000Z,ok,false,debt_consolidation,Debt consolidation,073xx,NJ,16.92,0.0,01-Oct-1996,0.0,54.0,,10.0,9816.0,53.1,27.0,11063.259345831599,55.0,30976.0,8,2018
129955512,16000.0,16000.0,36 ,6.07%,487.26,A,A2,LPN,4,RENT,54000.0,Not Verified,2018-03-01T00:00:00.000Z,ok,false,debt_consolidation,Debt consolidation,588xx,ND,6.47,0.0,01-Jan-2006,1.0,,,15.0,11713.0,13.8,23.0,5976.47,,11713.0,3,2018
130243822,20000.0,20000.0,60 ,11.98%,444.69,B,B5,Admin Assistant,1,OWN,45000.0,Source Verified,2018-03-01T00:00:00.000Z,ok,false,credit_card,Credit card refinancing,083xx,NJ,13.2,0.0,01-Apr-2003,0.0,,,11.0,15992.0,55.5,14.0,5582.41,,15992.0,3,2018
130806301,12000.0,12000.0,36 ,7.96%,375.82,A,A5,Plumbing scheduler,1,RENT,30720.0,Source Verified,2018-03-01T00:00:00.000Z,ok,false,debt_consolidation,Debt consolidation,786xx,TX,6.05,0.0,01-Jan-2004,1.0,,,4.0,6466.0,37.2,5.0,4504.53,,6466.0,3,2018
130202492,5000.0,5000.0,36 ,6.71%,153.73,A,A3,GRS,5,OWN,32000.0,Source Verified,2018-03-01T00:00:00.000Z,ok,false,house,Home buying,301xx,GA,27.12,0.0,01-Nov-2001,0.0,,,14.0,6970.0,9.7,31.0,1842.9,,122682.0,3,2018
130491416,26875.0,26875.0,60 ,13.58%,619.5,C,C2,Senior Security Analyst,10,MORTGAGE,110000.0,Verified,2018-03-01T00:00:00.000Z,ok,false,home_improvement,Home improvement,351xx,AL,19.83,0.0,01-Sep-2001,0.0,,90.0,19.0,21190.0,42.8,39.0,30029.3500432856,,291828.0,3,2018
130255141,18000.0,18000.0,36 ,7.96%,563.73,A,A5,Sales,1,MORTGAGE,36000.0,Source Verified,2018-03-01T00:00:00.000Z,ok,false,debt_consolidation,Debt consolidation,740xx,OK,39.97,0.0,01-Mar-2006,0.0,40.0,,9.0,8515.0,28.4,27.0,6756.8,55.0,237049.0,3,2018
130310486,32500.0,32500.0,60 ,10.9%,705.01,B,B4,Sous Chef,10,OWN,46500.0,Source Verified,2018-03-01T00:00:00.000Z,ok,false,debt_consolidation,Debt consolidation,731xx,OK,19.44,0.0,01-Aug-2009,0.0,78.0,,8.0,10308.0,23.8,12.0,25165.44,,32486.0,3,2018
130805418,10000.0,10000.0,36 ,45.04%,346.85,C,C4,Head Chef,1,RENT,28800.0,Source Verified,2018-03-01T00:00:00.000Z,ok,false,debt_consolidation,Debt consolidation,685xx,NE,14.46,0.0,01-Jan-2004,0.0,,,8.0,9495.0,81.9,14.0,4153.84,,9495.0,3,2018
130783868,9000.0,9000.0,36 ,7.96%,281.87,A,A5,Registered Nurse,2,MORTGAGE,58000.0,Source Verified,2018-03-01T00:00:00.000Z,ok,false,credit_card,Credit card refinancing,557xx,MN,20.28,0.0,01-Sep-2004,1.0,,93.0,10.0,10631.0,69.0,33.0,3104.55,,276829.0,3,2018
130517491,15000.0,15000.0,60 ,11.98%,333.52,B,B5,Admin Director,5,MORTGAGE,55000.0,Source Verified,2018-03-01T00:00:00.000Z,ok,false,debt_consolidation,Debt consolidation,871xx,NM,22.08,0.0,01-Jul-1985,0.0,58.0,,14.0,20662.0,49.7,27.0,3982.27,58.0,160436.0,3,2018
130460523,20000.0,20000.0,60 ,18.45%,512.78,D,D2,Shift Coordinator,3,MORTGAGE,60000.0,Verified,2018-03-01T00:00:00.000Z,ok,false,debt_consolidation,Debt consolidation,461xx,IN,22.16,0.0,01-Aug-1998,1.0,,,30.0,18751.0,38.3,43.0,6132.86,,280958.0,3,2018
130072890,10000.0,10000.0,36 ,11.98%,332.05,B,B5,School secretary,2,RENT,43000.0,Not Verified,2018-03-01T00:00:00.000Z,ok,false,credit_card,Credit card refinancing,104xx,NY,6.56,0.0,01-May-2009,0.0,73.0,,8.0,4722.0,34.2,10.0,4966.28,79.0,6765.0,3,2018
129874053,12000.0,12000.0,36 ,20.39%,448.36,D,D4,Teacher,1,RENT,30000.0,Source Verified,2018-03-01T00:00:00.000Z,ok,false,house,Home buying,933xx,CA,18.64,5.0,01-Jul-2000,0.0,2.0,,5.0,3392.0,61.7,19.0,12015.8622222226,,130433.0,3,2018
129935899,36000.0,36000.0,36 ,7.96%,1127.45,A,A5,Sr Accountant,8,MORTGAGE,92600.0,Source Verified,2018-03-01T00:00:00.000Z,ok,false,debt_consolidation,Debt consolidation,958xx,CA,10.1,0.0,01-May-2007,2.0,41.0,,16.0,11527.0,39.2,21.0,13497.56,,263852.0,3,2018
129821281,11200.0,11200.0,60 ,21.85%,308.38,D,D5,Set up and instock,8,RENT,50000.0,Verified,2018-03-01T00:00:00.000Z,incident,false,debt_consolidation,Debt consolidation,376xx,TN,12.12,0.0,01-Mar-2011,0.0,24.0,,10.0,3176.0,75.6,32.0,2453.44,,6076.0,3,2018
129897766,3000.0,3000.0,36 ,7.34%,93.1,A,A4,Loss Consultant,4,RENT,85000.0,Not Verified,2018-03-01T00:00:00.000Z,ok,false,other,Other,917xx,CA,22.18,0.0,01-Jul-2005,0.0,,,12.0,20528.0,34.0,20.0,1115.98,,56316.0,3,2018
129829170,12000.0,12000.0,36 ,5.31%,361.33,A,A1,Associate Professor,10,MORTGAGE,150000.0,Source Verified,2018-03-01T00:00:00.000Z,ok,false,debt_consolidation,Debt consolidation,372xx,TN,11.2,0.0,01-May-1996,0.0,71.0,,12.0,4335.0,7.5,28.0,4328.88,71.0,403292.0,3,2018
129686365,5000.0,5000.0,36 ,10.41%,162.31,B,B3,Nurse Manager,10,MORTGAGE,160000.0,Source Verified,2018-03-01T00:00:00.000Z,ok,false,debt_consolidation,Debt consolidation,144xx,NY,10.19,2.0,01-Apr-1995,0.0,17.0,,15.0,5941.0,36.4,28.0,1944.83,,211570.0,3,2018
129576906,20000.0,20000.0,36 ,13.58%,679.48,C,C2,Superintendent,10,RENT,32000.0,Not Verified,2018-03-01T00:00:00.000Z,ok,false,debt_consolidation,Debt consolidation,104xx,NY,38.15,2.0,01-Jun-2007,0.0,13.0,,7.0,7268.0,53.4,17.0,8138.67,,40067.0,3,2018
129513974,12000.0,12000.0,60 ,28.72%,378.86,F,F1,Regional Manager,2,MORTGAGE,120000.0,Not Verified,2018-03-01T00:00:00.000Z,ok,false,debt_consolidation,Debt consolidation,926xx,CA,18.28,0.0,01-Sep-2004,0.0,49.0,99.0,7.0,6169.0,93.5,14.0,4594.19,,65407.0,3,2018
129364969,10000.0,10000.0,36 ,10.41%,324.61,B,B3,Biller,4,OWN,45000.0,Not Verified,2018-03-01T00:00:00.000Z,ok,false,debt_consolidation,Debt consolidation,481xx,MI,15.76,0.0,01-May-1989,2.0,36.0,,7.0,10562.0,56.2,14.0,10578.0882202641,36.0,11697.0,3,2018
129163660,15000.0,15000.0,36 ,17.47%,538.31,D,D1,Registered Dental Hygienist,5,MORTGAGE,65000.0,Source Verified,2018-02-01T00:00:00.000Z,ok,false,debt_consolidation,Debt consolidation,121xx,NY,31.02,0.0,01-Jul-2002,2.0,69.0,,18.0,27743.0,57.2,39.0,15542.9273299874,69.0,282294.0,2,2018
129173753,10000.0,10000.0,36 ,18.45%,363.79,D,D2,owner,7,MORTGAGE,140000.0,Not Verified,2018-02-01T00:00:00.000Z,ok,false,other,Other,801xx,CO,27.77,3.0,01-Apr-2000,0.0,1.0,,12.0,4942.0,44.1,20.0,4719.02,117.0,125339.0,2,2018
129165541,6000.0,6000.0,36 ,5.31%,180.67,A,A1,LTD DBS,4,OWN,51200.0,Source Verified,2018-02-01T00:00:00.000Z,ok,false,credit_card,Credit card refinancing,040xx,ME,29.86,0.0,01-Sep-2006,3.0,,,38.0,10388.0,32.4,43.0,2345.17,,124306.0,2,2018
129087711,9600.0,9600.0,36 ,10.42%,311.67,B,B3,Intermediate clerk,2,RENT,34000.0,Not Verified,2018-02-01T00:00:00.000Z,ok,false,debt_consolidation,Debt consolidation,902xx,CA,36.25,0.0,01-Nov-2005,1.0,56.0,,7.0,5181.0,64.7,17.0,8519.15,,38122.0,2,2018
129938364,32000.0,32000.0,36 ,12.61%,1072.21,C,C1,Sales,2,RENT,115000.0,Source Verified,2018-03-01T00:00:00.000Z,ok,false,debt_consolidation,Debt consolidation,224xx,VA,14.81,1.0,01-Apr-1999,0.0,4.0,,14.0,4427.0,10.8,22.0,12844.1,,65018.0,3,2018
129827996,17000.0,17000.0,36 ,5.31%,511.88,A,A1,Adjunct Assistant Professor,10,MORTGAGE,48000.0,Not Verified,2018-03-01T00:00:00.000Z,ok,false,debt_consolidation,Debt consolidation,112xx,NY,7.55,0.0,01-Apr-1996,0.0,,,5.0,14963.0,42.9,10.0,6132.53,,14963.0,3,2018
129755135,6000.0,6000.0,36 ,21.85%,228.68,D,D5,Care Manager,2,RENT,60000.0,Not Verified,2018-03-01T00:00:00.000Z,ok,false,debt_consolidation,Debt consolidation,937xx,CA,10.02,0.0,01-Oct-2014,1.0,,,9.0,4553.0,50.6,9.0,6766.4964911501,,18125.0,3,2018
129221546,7700.0,7700.0,36 ,17.47%,276.34,D,D1,Manager,4,RENT,60000.0,Verified,2018-03-01T00:00:00.000Z,ok,false,debt_consolidation,Debt consolidation,104xx,NY,7.6,1.0,01-Oct-2007,0.0,11.0,,9.0,5944.0,53.5,16.0,3308.61,48.0,28157.0,3,2018
129540696,15000.0,15000.0,36 ,6.71%,461.18,A,A3,Driver,1,MORTGAGE,75000.0,Source Verified,2018-03-01T00:00:00.000Z,ok,false,credit_card,Credit card refinancing,531xx,WI,11.3,0.0,01-Jun-2005,2.0,,61.0,3.0,979.0,21.8,7.0,5522.98,,29824.0,3,2018
129428655,5000.0,5000.0,36 ,,160.01,B,B1,Executive Housekeeper,6,MORTGAGE,42000.0,Source Verified,2018-03-01T00:00:00.000Z,ok,false,debt_consolidation,Debt consolidation,433xx,OH,25.49,0.0,01-May-2002,0.0,,,7.0,9954.0,65.5,11.0,1914.88,,24190.0,3,2018
129226851,5800.0,5800.0,36 ,5.31%,174.64,A,A1,Department Manager,10,MORTGAGE,100000.0,Source Verified,2018-02-01T00:00:00.000Z,ok,false,other,Other,773xx,TX,16.93,0.0,01-Aug-1994,2.0,,,17.0,15090.0,19.7,36.0,2268.61,,162801.0,2,2018
129302686,4000.0,4000.0,36 ,6.07%,121.82,A,A2,RCS business office-certified coder,10,MORTGAGE,69000.0,Not Verified,2018-02-01T00:00:00.000Z,ok,false,other,Other,282xx,NC,28.75,0.0,01-Jul-1998,0.0,,,9.0,24393.0,52.7,17.0,1582.31,,191816.0,2,2018
129158565,10000.0,10000.0,36 ,13.58%,339.74,C,C2,,,RENT,25872.0,Verified,2018-02-01T00:00:00.000Z,ok,false,debt_consolidation,Debt consolidation,600xx,IL,0.0,0.0,01-Aug-2014,2.0,,59.0,2.0,0.0,0.0,3.0,4894.34,,0.0,2,2018
129105490,6000.0,6000.0,36 ,7.96%,187.91,A,A5,Title Examiner,2,RENT,55000.0,Not Verified,2018-02-01T00:00:00.000Z,ok,false,credit_card,Credit card refinancing,495xx,MI,21.36,0.0,01-Jan-2004,1.0,,,15.0,9059.0,37.3,37.0,6258.985538532,,82405.0,2,2018
128589351,18000.0,18000.0,60 ,19.03%,467.23,D,D3,,,RENT,30000.0,Source Verified,2018-02-01T00:00:00.000Z,ok,false,debt_consolidation,Debt consolidation,104xx,NY,20.12,0.0,01-Jun-2002,1.0,80.0,,4.0,14066.0,99.1,8.0,6131.08,,14861.0,2,2018
128975584,25000.0,25000.0,60 ,12.62%,563.98,C,C1,histology tech,10,MORTGAGE,65778.11,Not Verified,2018-02-01T00:00:00.000Z,ok,false,home_improvement,Home improvement,346xx,FL,23.63,0.0,01-Feb-1986,1.0,,,14.0,26218.0,57.4,23.0,7314.21,,163291.0,2,2018
128915939,5300.0,5300.0,36 ,7.97%,166.01,A,A5,Maintenance Manager,10,RENT,122070.0,Not Verified,2018-02-01T00:00:00.000Z,ok,false,major_purchase,Major purchase,935xx,CA,17.37,0.0,01-Jun-1998,0.0,57.0,,11.0,11455.0,24.2,40.0,5402.5697349691,57.0,74384.0,2,2018
128843968,15000.0,15000.0,36 ,10.42%,486.98,B,B3,,,RENT,40000.0,Not Verified,2018-02-01T00:00:00.000Z,incident,false,debt_consolidation,Debt consolidation,388xx,MS,36.81,0.0,01-Jun-2010,0.0,,,7.0,11601.0,45.0,15.0,5348.1,,45256.0,2,2018
128323528,25000.0,25000.0,60 ,18.06%,635.66,D,D2,Mercedes Benz consultant,4,RENT,82000.0,Source Verified,2018-02-01T00:00:00.000Z,ok,false,debt_consolidation,Debt consolidation,253xx,WV,13.41,0.0,01-Jul-2010,0.0,47.0,,13.0,3021.0,19.1,25.0,8200.87,47.0,22139.0,2,2018
128485453,9600.0,9600.0,36 ,10.91%,313.89,B,B4,Administration,9,RENT,70000.0,Verified,2018-02-01T00:00:00.000Z,ok,false,credit_card,Credit card refinancing,233xx,VA,29.83,0.0,01-Jan-2010,0.0,,,10.0,7060.0,72.0,17.0,10384.246307264399,,79575.0,2,2018
128464628,21000.0,21000.0,60 ,19.03%,545.1,D,D3,Delivery Driver,1,RENT,60000.0,Source Verified,2018-02-01T00:00:00.000Z,incident,false,debt_consolidation,Debt consolidation,319xx,GA,18.18,1.0,01-Jul-2009,2.0,23.0,,14.0,3911.0,15.9,22.0,5862.9,23.0,34104.0,2,2018
128401267,10000.0,10000.0,36 ,12.62%,335.12,C,C1,laborer,2,RENT,100000.0,Not Verified,2018-02-01T00:00:00.000Z,ok,false,debt_consolidation,Debt consolidation,112xx,NY,8.21,0.0,01-Oct-2007,0.0,24.0,,6.0,7245.0,47.7,7.0,10004.7697777778,,15137.0,2,2018
128244036,15500.0,15500.0,36 ,7.35%,481.08,A,A4,IT specialist,10,MORTGAGE,65000.0,Source Verified,2018-02-01T00:00:00.000Z,ok,false,debt_consolidation,Debt consolidation,462xx,IN,20.97,0.0,01-May-2006,0.0,,,7.0,2228.0,14.8,9.0,6247.71,,51765.0,2,2018
127207590,6000.0,6000.0,36 ,5.32%,180.69,A,A1,Sr. Operations Technician,2,MORTGAGE,65000.0,Source Verified,2018-02-01T00:00:00.000Z,ok,false,debt_consolidation,Debt consolidation,640xx,MO,25.32,0.0,01-Aug-1977,0.0,,,27.0,9801.0,11.1,39.0,2347.2,,118721.0,2,2018
127970145,10000.0,10000.0,60 ,9.93%,212.13,B,B2,Manager,10,OWN,62000.0,Source Verified,2018-02-01T00:00:00.000Z,ok,false,other,Other,930xx,CA,1.08,0.0,01-Mar-2007,2.0,,,5.0,961.0,5.1,19.0,2752.17,,961.0,2,2018
129072479,5000.0,5000.0,36 ,45.02%,175.84,C,C5,Emplymenmt Specialist IV,10,RENT,43680.0,Source Verified,2018-02-01T00:00:00.000Z,ok,false,debt_consolidation,Debt consolidation,945xx,CA,17.94,0.0,01-Jan-2002,1.0,,48.0,8.0,204.0,5.7,26.0,5595.665502839101,,21249.0,2,2018
128910005,21000.0,21000.0,60 ,12.62%,473.74,C,C1,Associate Recruiter,8,MORTGAGE,35000.0,Source Verified,2018-02-01T00:00:00.000Z,ok,false,debt_consolidation,Debt consolidation,727xx,AR,18.0,0.0,01-Oct-1995,1.0,,,7.0,6841.0,12.7,8.0,23024.9750971877,,136624.0,2,2018
128908811,15000.0,15000.0,36 ,21.45%,568.6,D,D5,Sr. Product Manager,10,RENT,83000.0,Not Verified,2018-02-01T00:00:00.000Z,ok,false,credit_card,Credit card refinancing,917xx,CA,23.26,0.0,01-Oct-1999,0.0,,,10.0,44058.0,84.6,15.0,7347.11,,66929.0,2,2018
128788901,21000.0,21000.0,60 ,10.91%,455.65,B,B4,,,MORTGAGE,40000.0,Not Verified,2018-02-01T00:00:00.000Z,incident,false,credit_card,Credit card refinancing,926xx,CA,17.45,0.0,01-Mar-2008,0.0,,,8.0,17499.0,30.9,13.0,1335.13,,122226.0,2,2018
128718255,5000.0,5000.0,36 ,5.32%,150.58,A,A1,Sergeant First Class,10,MORTGAGE,78000.0,Source Verified,2018-02-01T00:00:00.000Z,ok,false,debt_consolidation,Debt consolidation,283xx,NC,12.77,0.0,01-Nov-2003,0.0,,,15.0,2985.0,2.2,25.0,5060.5734553366,,390009.0,2,2018
130431501,10000.0,10000.0,36 ,,320.01,B,B1,Owner/truck driver,10,OWN,112000.0,Not Verified,2018-03-01T00:00:00.000Z,ok,false,home_improvement,Home improvement,605xx,IL,28.83,0.0,01-Apr-1996,1.0,,,19.0,25614.0,37.8,30.0,3834.88,,113124.0,3,2018
130146574,16000.0,16000.0,60 ,19.42%,418.76,D,D3,General manager,10,MORTGAGE,92000.0,Source Verified,2018-03-01T00:00:00.000Z,ok,false,debt_consolidation,Debt consolidation,953xx,CA,19.37,0.0,01-Jan-2002,0.0,,,10.0,39005.0,81.3,36.0,5007.86,,305531.0,3,2018
130680653,10000.0,10000.0,36 ,6.71%,307.45,A,A3,dental assistant,10,RENT,52000.0,Source Verified,2018-03-01T00:00:00.000Z,ok,false,debt_consolidation,Debt consolidation,107xx,NY,10.48,0.0,01-Aug-2007,1.0,,58.0,9.0,3031.0,15.7,14.0,3685.67,,7299.0,3,2018
130426892,15000.0,15000.0,36 ,46.01%,527.43,C,C5,,,MORTGAGE,31845.0,Source Verified,2018-03-01T00:00:00.000Z,ok,false,debt_consolidation,Debt consolidation,895xx,NV,26.23,0.0,01-Nov-2011,2.0,,,8.0,31417.0,76.4,13.0,6302.48,,35049.0,3,2018
129737862,12000.0,12000.0,60 ,13.58%,276.62,C,C2,Lead installer,2,RENT,80000.0,Source Verified,2018-03-01T00:00:00.000Z,ok,false,car,Car financing,853xx,AZ,5.27,0.0,01-Jan-2009,0.0,,,3.0,2539.0,87.6,5.0,3310.39,,9943.0,3,2018
130164290,16000.0,16000.0,60 ,11.98%,355.75,B,B5,Teacher,1,RENT,40000.0,Source Verified,2018-03-01T00:00:00.000Z,ok,false,debt_consolidation,Debt consolidation,315xx,GA,11.58,0.0,01-Jan-2008,0.0,78.0,,7.0,740.0,5.2,14.0,16058.5677777772,,67743.0,3,2018
129916061,1000.0,1000.0,36 ,,32.01,B,B1,Business Systems Analyst,2,RENT,61800.0,Source Verified,2018-03-01T00:00:00.000Z,ok,false,other,Other,322xx,FL,11.5,0.0,01-Jan-2011,0.0,,,4.0,1203.0,18.5,21.0,1009.6201318765,,53930.0,3,2018
130096541,5000.0,5000.0,36 ,18.45%,181.9,D,D2,Director of Technology,1,OWN,130000.0,Not Verified,2018-03-01T00:00:00.000Z,ok,false,home_improvement,Home improvement,330xx,FL,18.42,0.0,01-Jan-2004,0.0,75.0,,27.0,12911.0,61.0,58.0,2177.68,75.0,154397.0,3,2018
129822648,40000.0,40000.0,60 ,12.61%,902.16,C,C1,Corrections Sergeant,6,MORTGAGE,135000.0,Source Verified,2018-03-01T00:00:00.000Z,ok,false,debt_consolidation,Debt consolidation,891xx,NV,18.92,0.0,01-Oct-2005,1.0,74.0,,24.0,43356.0,62.7,37.0,44752.0030499579,74.0,486060.0,3,2018
129557408,25000.0,25000.0,36 ,6.71%,768.62,A,A3,,,RENT,51000.0,Verified,2018-03-01T00:00:00.000Z,ok,false,debt_consolidation,Debt consolidation,554xx,MN,18.38,0.0,01-Dec-1977,0.0,,,7.0,14591.0,28.3,16.0,9255.36,,27633.0,3,2018
129220384,11650.0,11650.0,60 ,11.98%,259.04,B,B5,driver,1,MORTGAGE,65000.0,Source Verified,2018-03-01T00:00:00.000Z,ok,false,home_improvement,Home improvement,620xx,IL,11.45,0.0,01-Mar-2011,0.0,,118.0,7.0,7639.0,46.6,14.0,3092.97,,92414.0,3,2018
129267018,6000.0,6000.0,36 ,46.01%,210.98,C,C5,Heavy Lifter,2,RENT,25000.0,Source Verified,2018-03-01T00:00:00.000Z,ok,false,debt_consolidation,Debt consolidation,975xx,OR,15.84,0.0,01-Apr-2014,0.0,,,7.0,6479.0,46.0,9.0,2513.67,,14377.0,3,2018
